Catalogue_Number,Genus_species,Name_in_Tree,Species,Taxon_Rank,Vernacular_name,Institution,Institution_Code,Locality,Latitude,Longitude,Country,AUS_State
J41148,Cophixalus_hosmeri,Cophixalus_hosmeri_3,Cophixalus hosmeri,species,Hosmer's Frog,Queensland Museum,QM,"Devils Thumb area, 10Km NW of Mossman",-16.45,145.266667,Australia,Queensland
J41151,Cophixalus_hosmeri,Cophixalus_hosmeri_3,Cophixalus hosmeri,species,Hosmer's Frog,Queensland Museum,QM,"Devils Thumb area, 10Km NW of Mossman",-16.45,145.266667,Australia,Queensland
J41149,Cophixalus_hosmeri,Cophixalus_hosmeri_3,Cophixalus hosmeri,species,Hosmer's Frog,Queensland Museum,QM,"Devils Thumb area, 10Km NW of Mossman",-16.45,145.266667,Australia,Queensland
J67112,Cophixalus_hosmeri,Cophixalus_hosmeri_3,Cophixalus hosmeri,species,Hosmer's Frog,Queensland Museum,QM,"Mt Spurgeon, 4km NNE, Stewart Ck",-16.4,145.216667,Australia,Queensland
J51926,Cophixalus_hosmeri,Cophixalus_hosmeri_3,Cophixalus hosmeri,species,Hosmer's Frog,Queensland Museum,QM,"Mt Lewis Rd end, 10km N Mt Lewis",-16.483333,145.25,Australia,Queensland
J42271,Cophixalus_hosmeri,Cophixalus_hosmeri_3,Cophixalus hosmeri,species,Hosmer's Frog,Queensland Museum,QM,"The Bluff, 11Km W of Mossman",-16.466667,145.266667,Australia,Queensland
J51930,Cophixalus_hosmeri,Cophixalus_hosmeri_3,Cophixalus hosmeri,species,Hosmer's Frog,Queensland Museum,QM,"Carbine Tbld, N Qld, Roots-Francis Ck divide",-16.416667,145.266667,Australia,Queensland
J42236,Cophixalus_hosmeri,Cophixalus_hosmeri_3,Cophixalus hosmeri,species,Hosmer's Frog,Queensland Museum,QM,"The Bluff, 11Km W of Mossman",-16.416667,145.266667,Australia,Queensland
J43748,Cophixalus_hosmeri,Cophixalus_hosmeri_3,Cophixalus hosmeri,species,Hosmer's Frog,Queensland Museum,QM,Mt Lewis,-16.583333,145.25,Australia,Queensland
J51928,Cophixalus_hosmeri,Cophixalus_hosmeri_3,Cophixalus hosmeri,species,Hosmer's Frog,Queensland Museum,QM,"Carbine Tbld, N Qld, Roots-Francis Ck divide",-16.416667,145.266667,Australia,Queensland
J51927,Cophixalus_hosmeri,Cophixalus_hosmeri_3,Cophixalus hosmeri,species,Hosmer's Frog,Queensland Museum,QM,"Carbine Tbld, N Qld, Roots-Francis Ck divide",-16.416667,145.266667,Australia,Queensland
J43749,Cophixalus_hosmeri,Cophixalus_hosmeri_3,Cophixalus hosmeri,species,Hosmer's Frog,Queensland Museum,QM,Mt Lewis,-16.583333,145.25,Australia,Queensland
J27055,Cophixalus_hosmeri,Cophixalus_hosmeri_3,Cophixalus hosmeri,species,Hosmer's Frog,Queensland Museum,QM,"Mt Lewis, via Mt Molloy",-16.583333,145.283333,Australia,Queensland
J42237,Cophixalus_hosmeri,Cophixalus_hosmeri_3,Cophixalus hosmeri,species,Hosmer's Frog,Queensland Museum,QM,"The Bluff, 11Km W of Mossman",-16.416667,145.266667,Australia,Queensland
J92444,Cophixalus_hosmeri,Cophixalus_hosmeri_3,Cophixalus hosmeri,species,Hosmer's Frog,Queensland Museum,QM,Mt Lewis,-16.510278,145.27,Australia,Queensland
ABTC51054,Cophixalus_hosmeri,Cophixalus_hosmeri_3,Cophixalus hosmeri,species,Hosmer's Frog,South Australian Museum,SAMA,,-16.58,145.28,Australia,Queensland
J92443,Cophixalus_hosmeri,Cophixalus_hosmeri_3,Cophixalus hosmeri,species,Hosmer's Frog,Queensland Museum,QM,Mt Lewis,-16.510278,145.27,Australia,Queensland
J55903,Cophixalus_hosmeri,Cophixalus_hosmeri_3,Cophixalus hosmeri,species,Hosmer's Frog,Queensland Museum,QM,Mt Lewis,-16.583333,145.283333,Australia,Queensland
J56484,Cophixalus_hosmeri,Cophixalus_hosmeri_3,Cophixalus hosmeri,species,Hosmer's Frog,Queensland Museum,QM,Mt Lewis,-16.582007,145.284241,Australia,Queensland
R35786,Cophixalus_hosmeri,Cophixalus_hosmeri_3,Cophixalus hosmeri,species,Hosmer's Frog,South Australian Museum,SAMA,,-16.58,145.28,Australia,Queensland
R35787,Cophixalus_hosmeri,Cophixalus_hosmeri_3,Cophixalus hosmeri,species,Hosmer's Frog,South Australian Museum,SAMA,,-16.58,145.28,Australia,Queensland
J56483,Cophixalus_hosmeri,Cophixalus_hosmeri_3,Cophixalus hosmeri,species,Hosmer's Frog,Queensland Museum,QM,Mt Lewis,-16.582007,145.284241,Australia,Queensland
R35835,Cophixalus_hosmeri,Cophixalus_hosmeri_3,Cophixalus hosmeri,species,Hosmer's Frog,South Australian Museum,SAMA,,-16.58,145.28,Australia,Queensland
J67051,Cophixalus_hosmeri,Cophixalus_hosmeri_3,Cophixalus hosmeri,species,Hosmer's Frog,Queensland Museum,QM,"Mossman Bluff summit, 10km W Mossman",-16.448333,145.281389,Australia,Queensland
J92442,Cophixalus_hosmeri,Cophixalus_hosmeri_3,Cophixalus hosmeri,species,Hosmer's Frog,Queensland Museum,QM,Mt Lewis,-16.510278,145.27,Australia,Queensland
J55902,Cophixalus_hosmeri,Cophixalus_hosmeri_3,Cophixalus hosmeri,species,Hosmer's Frog,Queensland Museum,QM,Mt Lewis,-16.583333,145.283333,Australia,Queensland
R35789,Cophixalus_hosmeri,Cophixalus_hosmeri_3,Cophixalus hosmeri,species,Hosmer's Frog,South Australian Museum,SAMA,,-16.58,145.28,Australia,Queensland
R35790,Cophixalus_hosmeri,Cophixalus_hosmeri_3,Cophixalus hosmeri,species,Hosmer's Frog,South Australian Museum,SAMA,,-16.58,145.28,Australia,Queensland
ABTC51047,Cophixalus_hosmeri,Cophixalus_hosmeri_3,Cophixalus hosmeri,species,Hosmer's Frog,South Australian Museum,SAMA,,-16.58,145.28,Australia,Queensland
J56482,Cophixalus_hosmeri,Cophixalus_hosmeri_3,Cophixalus hosmeri,species,Hosmer's Frog,Queensland Museum,QM,Mt Lewis,-16.582007,145.284241,Australia,Queensland
ABTC51046,Cophixalus_hosmeri,Cophixalus_hosmeri_3,Cophixalus hosmeri,species,Hosmer's Frog,South Australian Museum,SAMA,,-16.58,145.28,Australia,Queensland
R35784,Cophixalus_hosmeri,Cophixalus_hosmeri_3,Cophixalus hosmeri,species,Hosmer's Frog,South Australian Museum,SAMA,,-16.58,145.28,Australia,Queensland
R35785,Cophixalus_hosmeri,Cophixalus_hosmeri_3,Cophixalus hosmeri,species,Hosmer's Frog,South Australian Museum,SAMA,,-16.58,145.28,Australia,Queensland
ABTC51050,Cophixalus_hosmeri,Cophixalus_hosmeri_3,Cophixalus hosmeri,species,Hosmer's Frog,South Australian Museum,SAMA,,-16.58,145.28,Australia,Queensland
ABTC15335.2,Cophixalus_hosmeri,Cophixalus_hosmeri_3,Cophixalus hosmeri,species,Hosmer's Frog,South Australian Museum,SAMA,,-16.58,145.28,Australia,Queensland
R35788,Cophixalus_hosmeri,Cophixalus_hosmeri_3,Cophixalus hosmeri,species,Hosmer's Frog,South Australian Museum,SAMA,,-16.58,145.28,Australia,Queensland
ABTC51051,Cophixalus_hosmeri,Cophixalus_hosmeri_3,Cophixalus hosmeri,species,Hosmer's Frog,South Australian Museum,SAMA,,-16.58,145.28,Australia,Queensland
J67039,Cophixalus_hosmeri,Cophixalus_hosmeri_3,Cophixalus hosmeri,species,Hosmer's Frog,Queensland Museum,QM,"Mossman Bluff Track, 5-10km W Mossman",-16.469167,145.288611,Australia,Queensland
J92446,Cophixalus_hosmeri,Cophixalus_hosmeri_3,Cophixalus hosmeri,species,Hosmer's Frog,Queensland Museum,QM,Mt Lewis,-16.510278,145.27,Australia,Queensland
R35791,Cophixalus_hosmeri,Cophixalus_hosmeri_3,Cophixalus hosmeri,species,Hosmer's Frog,South Australian Museum,SAMA,,-16.58,145.28,Australia,Queensland
J92445,Cophixalus_hosmeri,Cophixalus_hosmeri_3,Cophixalus hosmeri,species,Hosmer's Frog,Queensland Museum,QM,Mt Lewis,-16.510278,145.27,Australia,Queensland
J92441,Cophixalus_hosmeri,Cophixalus_hosmeri_3,Cophixalus hosmeri,species,Hosmer's Frog,Queensland Museum,QM,Mt Lewis,-16.510278,145.27,Australia,Queensland
ABTC51053,Cophixalus_hosmeri,Cophixalus_hosmeri_3,Cophixalus hosmeri,species,Hosmer's Frog,South Australian Museum,SAMA,,-16.58,145.28,Australia,Queensland
ABTC51049,Cophixalus_hosmeri,Cophixalus_hosmeri_3,Cophixalus hosmeri,species,Hosmer's Frog,South Australian Museum,SAMA,,-16.58,145.28,Australia,Queensland
ABTC15335.1,Cophixalus_hosmeri,Cophixalus_hosmeri_3,Cophixalus hosmeri,species,Hosmer's Frog,South Australian Museum,SAMA,,-16.58,145.28,Australia,Queensland
ABTC51052,Cophixalus_hosmeri,Cophixalus_hosmeri_3,Cophixalus hosmeri,species,Hosmer's Frog,South Australian Museum,SAMA,,-16.58,145.28,Australia,Queensland
X21817,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Commonwealth Scientific and Industrial Research Organisation,ANWC,Henrietta Creek Palmerston National Park,-17.5833,145.75,Australia,Queensland
J81668,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Queensland Museum,QM,"Henrietta Creek campground, Palmerston NP",-17.601389,145.756944,Australia,Queensland
J41641,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Queensland Museum,QM,"Henrietta Ck, Palmerston NP",-17.600058,145.75785,Australia,Queensland
J71042,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Queensland Museum,QM,"Palmerston NP, Henrietta Ck",-17.599984,145.759178,Australia,Queensland
R24080,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,South Australian Museum,SAMA,,-17.6014,145.7569,Australia,Queensland
J71041,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Queensland Museum,QM,"Palmerston NP, Henrietta Ck",-17.599984,145.759178,Australia,Queensland
R23872,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,South Australian Museum,SAMA,,-17.6014,145.7569,Australia,Queensland
X04201,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Commonwealth Scientific and Industrial Research Organisation,ANWC,"Goolagan Ck, Palmerston Hwy",-17.60423,145.76228,Australia,Queensland
X21827,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Commonwealth Scientific and Industrial Research Organisation,ANWC,Henrietta Creek Palmerston National Park,-17.5833,145.75,Australia,Queensland
X21821,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Commonwealth Scientific and Industrial Research Organisation,ANWC,Henrietta Creek Palmerston National Park,-17.5833,145.75,Australia,Queensland
R.97579,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Australian Museum,AM,,-17.616,145.666,Australia,Queensland
J78918,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Queensland Museum,QM,"Cable Car Stn., Wooroonooran NP",-17.27,145.900833,Australia,Queensland
J32073,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Queensland Museum,QM,Bartle Frere,-17.45,145.883333,Australia,Queensland
J30915,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Queensland Museum,QM,"Mt Bartle Frere base, nr E edge of tableland",-17.45,145.866667,Australia,Queensland
J37280,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Queensland Museum,QM,Yarrabah Aboriginal Reserve,-17,145.883333,Australia,Queensland
J55557,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Queensland Museum,QM,Bartle Frere Village,-17.45,145.883333,Australia,Queensland
J55558,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Queensland Museum,QM,Bartle Frere Village,-17.45,145.883333,Australia,Queensland
J29728,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Queensland Museum,QM,"Innisfail, 34 km W",-17.57,145.75,Australia,Queensland
R.186321,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Australian Museum,AM,,-17.59683,145.75583,Australia,Queensland
J29729,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Queensland Museum,QM,"Innisfail, 34 km W",-17.57,145.75,Australia,Queensland
J25567,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Queensland Museum,QM,"Henrietta Ck, Palmerston Hwy",-17.6,145.75,Australia,Queensland
J91524,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Queensland Museum,QM,Kirrama Range,-18.208333,145.808333,Australia,Queensland
J68224,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Queensland Museum,QM,"Palmerston NP, Henrietta Ck",-17.601389,145.758333,Australia,Queensland
R.186320,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Australian Museum,AM,,-17.59735,145.75591,Australia,Queensland
J42059,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Queensland Museum,QM,"Millaa Millaa, 12.5 km S, 13 km E of",-17.615336,145.734239,Australia,Queensland
R.143167,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Australian Museum,AM,,-17.09499,145.60055,Australia,Queensland
J90274,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Queensland Museum,QM,"Bryce-Henry Logging, Kirrama Range",-18.025,145.591667,Australia,Queensland
J65658,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Queensland Museum,QM,"Cardwell Ra, 2.75km NNW Mt Kooroomool",-17.833333,145.652778,Australia,Queensland
J65657,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Queensland Museum,QM,"Cardwell Ra, 2.75km NNW Mt Kooroomool",-17.833333,145.652778,Australia,Queensland
R.28458,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Australian Museum,AM,,-17.6,145.766,Australia,Queensland
J55554,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Queensland Museum,QM,"Palmerston Hway, 16km from Millaa Millaa",-17.583333,145.7,Australia,Queensland
J65712,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Queensland Museum,QM,"Dalrymple Track, Cardwell Ra",-18.408333,146.075,Australia,Queensland
J55555,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Queensland Museum,QM,"Palmerston Hway, 16km from Millaa Millaa",-17.583333,145.7,Australia,Queensland
J55556,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Queensland Museum,QM,"Palmerston Hway, 16km from Millaa Millaa",-17.583333,145.7,Australia,Queensland
J48236,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Queensland Museum,QM,"Charmillan Ck, S of Ravenshoe",-17.701389,145.523611,Australia,Queensland
J41642,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Queensland Museum,QM,Palmerston NP,-17.630556,145.813889,Australia,Queensland
J41640,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Queensland Museum,QM,Palmerston NP,-17.612558,145.798127,Australia,Queensland
J41639,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Queensland Museum,QM,Palmerston NP,-17.612558,145.798127,Australia,Queensland
J48192,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Queensland Museum,QM,"Koolmoon Ck, S of Ravenshoe",-17.741667,145.558333,Australia,Queensland
J39897,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Queensland Museum,QM,"Bellenden Ker Ra, Cableway Base Stn",-17.268333,145.901667,Australia,Queensland
J48243,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Queensland Museum,QM,"Tully, Forestry 'H' Rd",-17.758333,145.658333,Australia,Queensland
J48152,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Queensland Museum,QM,"Majors Mt, S slopes, S of Ravenshoe",-17.683333,145.530556,Australia,Queensland
J48359,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Queensland Museum,QM,"Yaccabine Ck, Kirrama SF",-18.206944,145.763889,Australia,Queensland
J48319,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Queensland Museum,QM,"Alma Gap Logging Rd, Kirrama Ra",-18.204167,145.825,Australia,Queensland
J48335,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Queensland Museum,QM,"Douglas Ck, Kirrama Ra",-18.225,145.808333,Australia,Queensland
J48318,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Queensland Museum,QM,"Alma Gap Logging Rd, Kirrama Ra",-18.204167,145.825,Australia,Queensland
J48334,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Queensland Museum,QM,"Douglas Ck, Kirrama Ra",-18.225,145.808333,Australia,Queensland
J48333,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Queensland Museum,QM,"Douglas Ck, Kirrama Ra",-18.225,145.808333,Australia,Queensland
J48358,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Queensland Museum,QM,"Yaccabine Ck, Kirrama SF",-18.206944,145.763889,Australia,Queensland
J48347,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Queensland Museum,QM,"Kennedy Falls Logging road, Kirrama Ra",-18.225,145.808333,Australia,Queensland
J48360,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Queensland Museum,QM,"Yaccabine Ck, Kirrama SF",-18.206944,145.763889,Australia,Queensland
J77420,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Queensland Museum,QM,"Wooroonoonan NP, Henrietta Ck",-17.600278,145.757222,Australia,Queensland
J73202,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Queensland Museum,QM,Stone Ck,-17.466667,146.016667,Australia,Queensland
J59901,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Queensland Museum,QM,Cannabullen Plateau,-17.702222,145.608889,Australia,Queensland
J73203,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Queensland Museum,QM,Stone Ck,-17.466667,146.016667,Australia,Queensland
J79539,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Queensland Museum,QM,"Crystal Cascades, Cairns",-16.931931,145.667511,Australia,Queensland
J72360,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Queensland Museum,QM,"Crystal Cascades, nr Cairns",-16.966667,145.677778,Australia,Queensland
J68527,Cophixalus_infacetus,Cophixalus_infacetus,Cophixalus infacetus,species,Inelegant Frog,Queensland Museum,QM,Mt Murray Prior,-16.933333,145.85,Australia,Queensland
J88374,Cophixalus_kulakula,Cophixalus_kulakula_1,Cophixalus kulakula,species,,Queensland Museum,QM,,-12.9,143.1,Australia,Queensland
J88373,Cophixalus_kulakula,Cophixalus_kulakula_1,Cophixalus kulakula,species,,Queensland Museum,QM,,-12.9,143.1,Australia,Queensland
J88372,Cophixalus_kulakula,Cophixalus_kulakula_1,Cophixalus kulakula,species,,Queensland Museum,QM,,-12.9,143.1,Australia,Queensland
J88375,Cophixalus_kulakula,Cophixalus_kulakula_1,Cophixalus kulakula,species,,Queensland Museum,QM,,-12.9,143.1,Australia,Queensland
J88536,Cophixalus_kulakula,Cophixalus_kulakula_1,Cophixalus kulakula,species,,Queensland Museum,QM,,-12.7,143.2,Australia,Queensland
J88504,Cophixalus_kulakula,Cophixalus_kulakula_1,Cophixalus kulakula,species,,Queensland Museum,QM,,-12.8,143.2,Australia,Queensland
J88542,Cophixalus_kulakula,Cophixalus_kulakula_1,Cophixalus kulakula,species,,Queensland Museum,QM,,-12.7,143.2,Australia,Queensland
J88544,Cophixalus_kulakula,Cophixalus_kulakula_1,Cophixalus kulakula,species,,Queensland Museum,QM,,-12.7,143.2,Australia,Queensland
J88503,Cophixalus_kulakula,Cophixalus_kulakula_1,Cophixalus kulakula,species,,Queensland Museum,QM,,-12.8,143.2,Australia,Queensland
J88543,Cophixalus_kulakula,Cophixalus_kulakula_1,Cophixalus kulakula,species,,Queensland Museum,QM,,-12.7,143.2,Australia,Queensland
J88541,Cophixalus_kulakula,Cophixalus_kulakula_1,Cophixalus kulakula,species,,Queensland Museum,QM,,-12.7,143.2,Australia,Queensland
J88540,Cophixalus_kulakula,Cophixalus_kulakula_1,Cophixalus kulakula,species,,Queensland Museum,QM,,-12.7,143.2,Australia,Queensland
J88539,Cophixalus_kulakula,Cophixalus_kulakula_1,Cophixalus kulakula,species,,Queensland Museum,QM,,-12.7,143.2,Australia,Queensland
J88537,Cophixalus_kulakula,Cophixalus_kulakula_1,Cophixalus kulakula,species,,Queensland Museum,QM,,-12.7,143.2,Australia,Queensland
J88538,Cophixalus_kulakula,Cophixalus_kulakula_1,Cophixalus kulakula,species,,Queensland Museum,QM,,-12.7,143.2,Australia,Queensland
J89886,Cophixalus_kulakula,Cophixalus_kulakula_1,Cophixalus kulakula,species,,Queensland Museum,QM,,-12.7,143.2,Australia,Queensland
